Timestamp,Temperature,Target temperature,Transmissivity,Top stirring speed,Bottom stirring speed,,Timestamp,D10,D50,D90,Shape at D10,Shape at D50,Shape at D90
16/07/2020 17:49:13,21.2,21.9,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:51:46,3,6,30,56,56,93
16/07/2020 17:49:14,21.4,22.1,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:51:51,0,0,0,0,0,0
16/07/2020 17:49:15,21.4,22.2,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:51:56,3,6,12,46,43,47
16/07/2020 17:49:16,21.4,22.2,0,0,700,-35.5,31.2,18.3,18.1,,16/07/2020 17:52:01,6,6,6,44,44,44
16/07/2020 17:49:17,21.5,22.3,0,0,700,-33.5,31.2,18.3,18,,16/07/2020 17:52:06,3,6,12,66,65,68
16/07/2020 17:49:19,21.6,22.4,0,0,700,-33.5,31.2,18.3,18,,16/07/2020 17:52:11,0,0,0,0,0,0
16/07/2020 17:49:20,21.7,22.5,0,0,700,-33.5,31,18.3,18,,16/07/2020 17:52:16,3,6,9,54,54,54
16/07/2020 17:49:21,21.8,22.6,0,0,700,-33.5,31.2,18.3,18,,16/07/2020 17:52:20,3,6,6,63,63,63
16/07/2020 17:49:22,21.8,22.7,0,0,700,-33.5,31.5,18.2,18,,16/07/2020 17:52:25,0,0,0,0,0,0
16/07/2020 17:49:23,21.9,22.7,0,0,700,-33.5,31.5,18.2,18,,16/07/2020 17:52:30,3,9,36,45,45,69
16/07/2020 17:49:24,22,22.8,0,0,700,-35.5,31.5,18.2,18,,16/07/2020 17:52:35,3,6,9,69,70,70
16/07/2020 17:49:25,22,22.9,0,0,700,-33.5,31.2,18.2,18,,16/07/2020 17:52:40,0,0,0,0,0,0
16/07/2020 17:49:26,22.1,23,0,0,700,-33.5,31.2,18.2,18,,16/07/2020 17:52:45,6,6,6,61,61,61
16/07/2020 17:49:27,22.3,23.1,0,0,700,-33.5,31.5,18.2,18,,16/07/2020 17:52:50,6,6,6,79,79,79
16/07/2020 17:49:28,22.3,23.2,0,0,700,-33.5,31.2,18.2,18,,16/07/2020 17:52:56,6,6,6,22,22,22
16/07/2020 17:49:29,22.4,23.2,1,0,700,-33.5,31.5,18.2,18,,16/07/2020 17:53:01,3,6,39,56,56,60
16/07/2020 17:49:30,22.5,23.3,0,0,700,-33.5,31.2,18.2,18,,16/07/2020 17:53:06,3,6,39,65,65,62
16/07/2020 17:49:31,22.5,23.4,0,0,700,-33.5,31.5,18.2,18,,16/07/2020 17:53:11,0,0,0,0,0,0
16/07/2020 17:49:32,22.7,23.5,1,0,700,-33.5,31.2,18.2,18,,16/07/2020 17:53:16,3,6,66,41,45,64
16/07/2020 17:49:33,22.8,23.6,0,0,700,-33.5,31.2,18.2,18.1,,16/07/2020 17:53:21,3,6,12,69,70,66
16/07/2020 17:49:34,22.8,23.7,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:53:26,3,6,30,67,70,72
16/07/2020 17:49:35,22.9,23.7,0,0,700,-33.5,31.2,18.2,18.1,,16/07/2020 17:53:35,6,6,6,100,100,100
16/07/2020 17:49:36,23,23.8,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:53:40,3,6,6,56,56,56
16/07/2020 17:49:37,23,23.9,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:53:45,3,6,33,41,44,86
16/07/2020 17:49:38,23.1,24,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:53:50,3,6,24,59,63,56
16/07/2020 17:49:39,23.3,24.1,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:53:55,6,6,18,52,52,76
16/07/2020 17:49:40,23.3,24.2,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:54:00,3,6,36,55,56,60
16/07/2020 17:49:41,23.4,24.2,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:54:05,3,6,6,51,51,51
16/07/2020 17:49:42,23.5,24.3,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:54:11,3,6,66,70,70,74
16/07/2020 17:49:43,23.5,24.4,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:54:16,3,3,3,23,23,23
16/07/2020 17:49:44,23.7,24.5,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:54:21,3,6,9,57,60,60
16/07/2020 17:49:45,23.8,24.6,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:54:26,3,6,9,55,55,55
16/07/2020 17:49:46,23.8,24.7,1,0,700,-33.5,31,18.3,18,,16/07/2020 17:54:31,6,6,18,72,72,65
16/07/2020 17:49:47,23.9,24.7,0,0,700,-33.5,31.5,18.3,18,,16/07/2020 17:54:36,6,6,48,74,74,86
16/07/2020 17:49:48,24,24.8,1,0,700,-33.5,31.2,18.3,18,,16/07/2020 17:54:41,3,6,15,42,46,59
16/07/2020 17:49:49,24.1,24.9,0,0,700,-33.5,31.2,18.3,18,,16/07/2020 17:54:45,3,6,33,71,70,76
16/07/2020 17:49:50,24.2,25,0,0,700,-33.5,31.2,18.2,18,,16/07/2020 17:54:50,6,6,6,40,40,40
16/07/2020 17:49:51,24.3,25,0,0,700,-33.5,31.2,18.2,18,,16/07/2020 17:54:55,6,6,12,66,66,66
16/07/2020 17:49:52,24.3,25,0,0,700,-33.5,31.5,18.2,18,,16/07/2020 17:55:00,3,6,33,57,58,84
16/07/2020 17:49:53,24.4,25,0,0,700,-35.5,31.2,18.2,18,,16/07/2020 17:55:05,3,6,12,70,71,73
16/07/2020 17:49:54,24.5,25,0,0,700,-33.5,31.2,18.2,18,,16/07/2020 17:55:10,3,6,12,58,61,65
16/07/2020 17:49:55,24.5,25,0,0,700,-33.5,31,18.3,18,,16/07/2020 17:55:15,3,6,9,66,67,67
16/07/2020 17:49:56,24.6,25,0,0,700,-33.5,31.2,18.2,18.1,,16/07/2020 17:55:21,0,0,0,0,0,0
16/07/2020 17:49:57,24.7,25,1,0,700,-35.5,31.5,18.2,18.1,,16/07/2020 17:55:26,3,6,33,72,72,74
16/07/2020 17:49:58,24.7,25,1,0,700,-33.5,31.2,18.2,18.1,,16/07/2020 17:55:31,3,6,21,76,76,68
16/07/2020 17:49:59,24.8,25,0,0,700,-33.5,31.7,18.2,18.1,,16/07/2020 17:55:36,3,3,6,49,49,49
16/07/2020 17:50:00,24.9,25,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:55:41,0,0,0,0,0,0
16/07/2020 17:50:01,24.9,25,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:55:46,3,6,27,57,57,52
16/07/2020 17:50:02,24.9,25,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:55:51,6,6,12,70,70,70
16/07/2020 17:50:03,24.9,25,0,0,700,-31.5,31.5,18.3,18.1,,16/07/2020 17:55:55,0,0,0,0,0,0
16/07/2020 17:50:04,24.9,25,0,0,700,-35.5,31.5,18.3,18.2,,16/07/2020 17:56:00,3,6,9,62,62,62
16/07/2020 17:50:05,24.9,25,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:56:05,0,0,0,0,0,0
16/07/2020 17:50:06,25,25,0,0,700,-35.5,31.2,18.3,18.1,,16/07/2020 17:56:10,12,12,12,99,99,99
16/07/2020 17:50:07,25,25,0,0,700,-35.5,31.2,18.3,18.1,,16/07/2020 17:56:15,0,0,0,0,0,0
16/07/2020 17:50:08,25,25,1,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:56:20,3,6,24,64,64,56
16/07/2020 17:50:09,25,25,1,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:56:25,3,9,15,54,64,88
16/07/2020 17:50:10,25,25,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:56:31,3,9,21,59,59,94
16/07/2020 17:50:11,25,25,1,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:56:36,6,6,6,100,100,100
16/07/2020 17:50:12,25,25,8,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:56:41,3,6,18,64,64,69
16/07/2020 17:50:13,25,25,1,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:56:46,6,6,18,84,84,66
16/07/2020 17:50:14,25,25,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:56:51,3,6,24,44,44,55
16/07/2020 17:50:15,24.9,25,1,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:56:56,3,6,12,47,49,51
16/07/2020 17:50:16,24.9,25,1,0,700,-35.5,31.2,18.3,18.1,,16/07/2020 17:57:01,6,6,6,100,100,100
16/07/2020 17:50:17,24.9,25,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:57:06,3,6,18,54,56,61
16/07/2020 17:50:18,24.9,25,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:57:10,3,6,42,56,59,74
16/07/2020 17:50:19,24.9,25,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:57:15,3,9,48,65,65,89
16/07/2020 17:50:20,24.9,25,1,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:57:20,3,6,6,56,56,56
16/07/2020 17:50:21,24.9,25,0,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:57:25,3,6,21,72,72,67
16/07/2020 17:50:22,24.9,25,0,0,700,-33.5,31,18.3,18.1,,16/07/2020 17:57:30,3,3,27,50,50,86
16/07/2020 17:50:23,24.9,25,1,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:57:35,3,6,9,60,60,60
16/07/2020 17:50:24,24.9,25,1,0,700,-33.5,31.5,18.3,18.2,,16/07/2020 17:57:40,0,0,0,0,0,0
16/07/2020 17:50:25,24.9,25,0,0,700,-33.5,31,18.3,18.2,,16/07/2020 17:57:46,3,3,12,39,39,70
16/07/2020 17:50:26,24.9,25,0,0,700,-35.5,31.2,18.3,18.2,,16/07/2020 17:57:51,3,6,39,77,77,77
16/07/2020 17:50:27,24.9,25,1,0,700,-33.5,31.5,18.3,18.2,,16/07/2020 17:57:56,9,9,12,68,68,68
16/07/2020 17:50:28,24.9,25,1,0,700,-33.5,31.5,18.3,18.2,,16/07/2020 17:58:01,3,6,18,51,55,76
16/07/2020 17:50:29,24.9,25,0,0,700,-33.5,31.5,18.3,18.2,,16/07/2020 17:58:06,6,6,36,67,67,64
